player_id,player_name,bat_hand
672701,"Devers, José",L
672724,"Peraza, Oswald",R
672744,"Canario, Alexander",R
672761,"Pérez, Wenceel",S
672820,"Sosa, Lenyn",R
672832,"Pineda, Israel",R
672850,"Caballero, Jorge",R
673237,"Diaz, Yainer",R
673357,"Robert Jr., Luis",R
673490,"Kim, Ha-Seong",R
673548,"Suzuki, Seiya",R
673893,"Schwecke, Trevor",R
673901,"Brown, Vaun",R
673962,"Jung, Josh",R
673990,"Thomas, Andy",L
673995,"Wendzel, Davis",R
674441,"Hurtubise, Jacob",L
674646,"Bradley, Tucker",L
674951,"Podkul, Nick",R
674976,"Lockwood-Powell, Griffin",R
675085,"Long, Jonathon",R
675394,"Olmstead, Johnny",R
675430,"Rodriguez, CJ",R
675448,"Hunt, Blake",R
675455,"Tolentino, Milan",L
675628,"Hill, Darius",L
675656,"Smith, Kevin",R
675659,"Jones, Greg",S
675662,"Whatley, Matt",R
675910,"Williams, Chris",R
675915,"Bañuelos, David",R
675961,"Williams, Alika",R
675986,"Smith-Njigba, Canaan",L
675994,"Brown, Devonte",R
676017,"Ramirez, Micael",R
676024,"Williams, Donta'",L
676038,"Messinger, Skyler",R
676044,"Seymour, Bob",L
676045,"Martin, Casey",R
676053,"Opitz, Casey",R
676059,"Westburg, Jordan",R
676063,"McGuire, Shane",L
676070,"Amaya, Jacob",R
676113,"DeLoach, Zach",L
676116,"Noda, Ryan",L
676155,"Frizzell, Will",L
676198,"Pinder, Chase",R
676203,"Castañon, Marcos",R
676205,"Hardman, Tyler",R
676280,"Dearden, Tyler",L
676288,"Radcliff, Baron",L
676309,"Britton, Zach",L
676332,"Knight, Caleb",R
676356,"DeLuca, Jonny",R
676369,"Velázquez, Nelson",R
676391,"Clement, Ernie",S
676423,"Rock, Dylan",R
676439,"Feduccia, Hunter",L
676463,"Cantrelle, Hayden",S
676466,"Winkler, Jack",R
676473,"Sparks, Lamar",R
676475,"Burleson, Alec",L
676480,"Barrero, Jose",R
676509,"Crouch, Josh",R
676545,"Servideo, Anthony",L
676551,"Hicklen, Brewer",R
676566,"Ross, Shawn",R
676572,"Wagaman, Eric",R
676609,"Caballero, José",R
676625,"Bannon, Rylan",R
676628,"Contreras, Mark",S
676632,"Madris, Bligh",L
676646,"Reks, Zach",L
676679,"Vázquez, Luis",R
676694,"Meyers, Jake",R
676701,"Trejo, Alan",R
676724,"Young, Jared",L
676801,"McCormick, Chas",R
676811,"Nieporte, Quincy",R
676812,"McCusker, Carson",R
676857,"Cintron, Jancarlos",R
676882,"Seagle, Chandler",R
676896,"Roller, Chris",R
676914,"Schneider, Davis",R
676939,"Herron, Jimmy",R
676946,"Batten, Matthew",R
677007,"Breaux, Josh",R
677008,"Kjerstad, Heston",L
677049,"Hatcher, Josh",L
677060,"Stevens, Chad",R
677319,"Barstad, Cameron",L
677338,"Hill, GJ",S
677341,"Johnson, Osiris",R
677342,"Jones, Brock",L
677347,"Paris, Kyren",R
677356,"Young, Carter",S
677565,"Robinson, Kristian",R
677570,"Bracho, Aaron",L
677578,"Rodríguez, Carlos",L
677581,"Idrogo, Cesar",L
677587,"Rocchio, Brayan",S
677588,"Tena, José",L
677592,"Pereira, Everson",R
677594,"Rodríguez, Julio",R
677599,"Hiraldo, Miguel",R
677601,"Rodriguez, Keyber",R
677605,"Verdugo, Luis",R
677649,"Duran, Ezequiel",R
677673,"Vargas, Imanol",L
677800,"Abreu, Wilyer",L
677870,"Jiménez, Leo",R
677941,"Adams, Jordyn",R
677942,"Alexander, Blaze",R
677943,"Banfield, Will",R
677950,"Thomas, Alek",L
677951,"Witt Jr., Bobby",R
677954,"Groshans, Jordan",S
677956,"Hinds, Rece",R
678006,"Decker, Nick",L
678009,"Meadows, Parker",L
678010,"Schnell, Nick",L
678011,"Seigler, Anthony",S
678021,"Northcut, Nicholas",R
678099,"Logan, Gavin",L
678173,"McCabe, David",S
678218,"Valenzuela, Brandon",S
678225,"Bae, Ji Hwan",L
678232,"Valdez, Jesus",R
678246,"Vargas, Miguel",R
678285,"Pertuz, Fabian",R
678323,"Cerda, Allan",R
678391,"Vivas, Jorbit",L
678413,"Planez, Alexfri",R
678489,"Barrosa, Jorge",S
678545,"Basabe, Osleivis",R
678554,"Mead, Curtis",R
678577,"Perez, Junior",R
678652,"Chirinos, Jesus",R
678662,"Tovar, Ezequiel",R
678689,"Castillo, Neyfy",R
678706,"Garcia, Reivaj",L
678729,"Medina, Nelson",R
678742,"Nunez, Rainer",R
678746,"Hernandez, Diego",L
678760,"Leonard, Eddys",S
678807,"Santiago, Carlos",S
678828,"Salom, Dereck",R
678837,"Restituyo, Bladimir",R
678849,"Espinosa, Rolando",R
678854,"Pena, Viandel",L
678863,"Arroyo, Carlos",R
678877,"Noel, Jhonkensy",R
678882,"Rafaela, Ceddanne",R
678893,"Encarnacion, Jefferson",L
678894,"Peguero, Liover",R
678900,"Ovalles, Alexander",L
678926,"De La Cruz, Carlos",R
678962,"Vellojin, Daniel",L
679032,"Rojas, Johan",R
679529,"Torkelson, Spencer",R
679545,"Suozzi, Joe",R
679563,"Rodríguez, José",R
679602,"Ehrhard, Drew",R
679631,"Vavra, Terrin",L
679663,"Scott, Stephen",L
679734,"Carreras, Julio",R
679741,"Patiño, Wilderd",R
679751,"Bautista Jr., Danny",R
679754,"Rodriguez, Alberto",L
679788,"Rogers, Jack",L
679821,"Jordan, Rowdey",S
679822,"Foscue, Justin",R
679845,"Loftin, Nick",R
679881,"Martínez, J.P.",L
679938,"Fajardo, Yoyner",L
680118,"Blanco, Dairon",R
680244,"Adolph, Ross",L
680273,"Meyers, Chris",L
680418,"Cropley, Tyler",R
680474,"Schuemann, Max",R
680518,"Warren, Zavier",S
680519,"Camilletti, Mario",L
680552,"Swaggerty, Travis",L
680574,"McLain, Matt",R
680577,"Keirsey Jr., DaShawn",L
680586,"Mercado, Reidy",S
680636,"Mendoza, Ramon",R
680642,"Moquete, Darlin",R
680643,"Mora, Juan",R
680672,"Waddell, Luke",L
680683,"Hannah, Jameson",L
680690,"Holland, Korey",R
680693,"Lavigne, Grant",L
680695,"Davis, Brennen",R
680700,"Palacios, Richie",L
680709,"Dunn, Nick",L
680711,"Roederer, Cole",L
680716,"Ornelas, Jonathan",R
680718,"Barger, Addison",S
680719,"Decolati, Niko",R
680722,"Meyer, Nick",R
680728,"Del Castillo, Adrian",L
680737,"Helman, Michael",R
680740,"Hess, Kyle",L
680753,"Hackenberg, Adam",R
680756,"Nelson, Mat",R
680757,"Kwan, Steven",L
680769,"Alexander, CJ",L
680771,"Gil, Mateo",R
680776,"Duran, Jarren",L
680777,"Jeffers, Ryan",R
680779,"Davis, Henry",R
680799,"Gray, Seth",L
680810,"Hamilton, Quincy",L
680814,"Burdick, Peyton",S
680815,"Dues, Damon",L
680837,"Fitzgerald, Ryan",L
680846,"Aliendo, Pablo",R
680862,"MacIver, Willie",R
680868,"Winkel, Patrick",L
680869,"Gelof, Zack",R
680881,"Hulsizer, Niko",R
680890,"Biggers, Jax",L
680906,"Sightler, Josiah",L
680911,"Miller, Owen",R
680918,"Allen, Brady",R
680932,"Martinez, Pedro",R
680935,"Pavolony, Connor",R
680963,"Wilson, Cody",R
680971,"Anchia, Jake",R
680977,"Donovan, Brendan",L
680996,"Mann, Luke",L
681036,"Vilar, Anthony",L
681044,"Andrews Jr., EJ",R
681047,"Franklin, Christian",R
681068,"Easley, Jayce",S
681080,"Ricketts, Caleb",L
681082,"Stott, Bryson",L
681098,"Knight, Bill",R
681114,"Trautwein, Michael",L
681123,"Tresh, Luca",R
681132,"Ferguson, Max",L
681134,"Roberts, Caleb",L
681142,"Thompson, Justice",R
681146,"Bride, Jonah",R
681159,"Wilson, Ethan",L
681172,"Tolve, Tyler",L
681184,"Graham, Kevin",L
681198,"Rumfield, T.J.",L
681230,"Murray Jr., BJ",S
681275,"Gonzalez, Jose",L
681286,"Schwartz, JT",L
681297,"Cowser, Colton",L
681317,"Boyd, Jeremiah",R
681323,"Binelas, Alex",L
681333,"Baker, Dru",R
681348,"Jones, Hayden",L
681351,"O'Hoppe, Logan",R
681357,"Morissette, Cody",L
681370,"Haskin, Hudson",R
681371,"Keegan, Dominic",R
681375,"Hogan, Matt",L
681377,"Hood, Josh",R
681393,"Norby, Connor",R
681400,"Serretti, Danny",S
681439,"Morgan, Zach",R
681460,"Baldwin, Brooks",S
681468,"Rosier, Corey",L
681481,"Carpenter, Kerry",L
681488,"Cerny, Logan",R
681495,"Fergus, Cade",R
681508,"Gasper, Mickey",S
681526,"Lavastida, Bryan",R
681538,"Molfetta, Christian",R
681540,"Neuse, Dylan",R
681546,"Outman, James",L
681580,"Turconi, Michael",L
681581,"Weber, Andy",L
681584,"Villar, David",S
681623,"Palma, Ronaiker",R
681624,"Pages, Andy",R
681679,"Consuegra, Stanley",R
681715,"Hernandez, Heriberto",R
681807,"Fry, David",R
681831,"Garry Jr., Willie Joe",L
681868,"Pagan, Ezequiel",L
681879,"Lucky, Nick",L
681909,"Dean, Justin",R
681941,"Palmer, Jaylen",R
681962,"Capra, Vinny",R
681974,"Vega, Onix",R
681987,"Eaton, Nate",R
681995,"Rodriguez, Eric",R
682003,"Martin, Garrett",R
682011,"Miller, Tyler",L
682073,"Hensley, David",R
682090,"Turner, Gionti",R
682119,"Jordan, Levi",R
682177,"Schneemann, Daniel",L
682182,"Correa, J.C.",R
682183,"Avans, Drew",L
682187,"Ward, Nick",L
682191,"Dimon, Dawson",R
682192,"McIntosh, Paul",R
682210,"Hoese, Kody",R
682239,"Ritter, Luke",R
682265,"Clarke, Wes",R
682266,"Auerbach, Brett",R
682276,"Cordova, Jose",R
682515,"Porter, Logan",R
682616,"Cartaya, Diego",R
682617,"Luciano, Marco",R
682618,"Urbina, Misael",S
682619,"Martinez, Orelvis",R
682621,"Rodriguez, Gabriel",R
682622,"Marte, Noelvi",R
682626,"Alvarez, Francisco",R
682631,"Fernandez, Eduarqui",R
682633,"Garcia, Eduardo",R
682634,"Alcántara, Kevin",R
682637,"Lopez, Eduardo",L
682641,"Matos, Luis",R
682646,"Pomares, Jairo",L
682648,"Guerrero, Juan",R
682650,"Nuñez, Malcom",R
682653,"Bernabel, Warming",R
682657,"Martínez, Angel",S
682662,"Morel, Rafael",R
682663,"Ramírez, Agustín",R
682668,"Acuña, Luisangel",R
682674,"Bericoto, Victor",R
682679,"Frias, Dayan",S
682685,"Gonzalez, Cristian",R
682692,"Palma, Miguel",R
682707,"De La Rosa, Jeremy",L
682722,"De León, Isaac",R
682725,"Rodriguez, Cristhian",L
682728,"Chevalier, Luis",L
682729,"Clase, Jonatan",S
682732,"Moncada, Gabriel",L
682765,"Feliz, Albert",R
682775,"Pichardo, Kervin",R
682793,"Gonzalez, Bryan",R
682796,"Paulino, Eddinson",L
682799,"Prado, Elio",R
682801,"Romero, Noelberth",R
682818,"Pinango, Yohendrick",L
682829,"De La Cruz, Elly",S
682848,"Rodríguez, Endy",S
682868,"Ramos, Bryan",R
682877,"Brito, Juan",S
682927,"Simon, Ronny",S
682928,"Abrams, CJ",L
682942,"De Jesus, Alex",R
682947,"Ramos, Jose",R
682983,"Fabian, Jud",R
682985,"Greene, Riley",L
682987,"Jones, Spencer",L
682988,"Locklear, Tyler",R
682997,"Callihan, Tyler",L
682998,"Carroll, Corbin",L
683002,"Henderson, Gunnar",L
683006,"Newell, Chris",L
683007,"Perry, Darius",R
683011,"Volpe, Anthony",R
683021,"Stefanic, Michael",R
683031,"Ramirez, Jean",L
683061,"Vargas, Alexander",S
683079,"Martinez, Omar",L
683083,"Nuñez, Nasim",S
683090,"Lugo, Matthew",R
683091,"Tanner, Logan",R
683104,"Faltine, Trey",R
683145,"Barber, Colin",L
683146,"Baty, Brett",L
683152,"Curialle, Michael",R
683169,"McLain, Sean",R
683172,"Naranjo, Joe",L
683227,"Freeman, Cody",R
683233,"Hodo III, Douglas",R
683341,"Calabrese, David",L
683344,"Bush Jr., Homer",R
683353,"Caskenette, Connor",R
683357,"Caissie, Owen",L
683427,"Hernandez, Omar",R
683447,"Martinez, Gabriel",R
683454,"Buelvas, Brayan",R
683481,"Cedeño, Nerwilian",S
683485,"Beltran, Nelson",R
683490,"D'Orazio, J.J.",R
683493,"Lugo, William",R
683494,"Angeles, Euribiel",R
683500,"Escotto, Maikol",R
683529,"Perez, Milkar",S
683532,"Familia, Christopher",L
683539,"Barete, Cristopher",L
683569,"Colmenares, Jose",R
683610,"Pineda, Leandro",L
683616,"Nolasco, Rodolfo",R
683679,"Rodriguez, Jesus",R
683734,"Vaughn, Andrew",R
683735,"Holland, Will",R
683737,"Busch, Michael",L
683748,"Mesa Jr., Victor",L
683766,"Koss, Christian",S
683770,"Robertson, Will",L
683953,"Bazzana, Travis",L
684081,"Brito, Erick",R
684222,"Burgos, Jorge",L
684519,"De Los Santos, Omar",R
684541,"Valenzuela, Sahid",S
684543,"Cope, Daniel",R
684576,"Isola, Alex",R
684712,"Sanchez, Wilber",R
684715,"Kent, Nic",R
684852,"Quintero, Geraldo",S
684922,"Shuffield, Dalton",R
684976,"Thomas, Johnathon",R
685084,"Brewer, Jordan",R
685087,"Nwogu, Jordan",R
685091,"Chavers, Parker",S
685096,"McKeon, Scott",R
685127,"McGarry, Alex",L
685133,"Meckler, Wade",L
685274,"Ward, Braiden",L
685277,"Kahle, Nick",R
685298,"Bunnell, Cade",L
685300,"Richardson, Grant",L
685301,"Gorski, Matt",R
685313,"Dunham, Elijah",L
685332,"Mendoza, Carlos",L
685341,"Reyes, Ripken",S
685382,"Navigato, Andrew",R
685388,"Simpson, Colin",L
685392,"Boone, Trevor",R
685474,"Stevens, Felix",R
685580,"More, Cristian",L
685744,"Corona, Kenedy",R
686196,"Burns, Peter",L
686217,"Frelick, Sal",L
686251,"Lindsly, Brady",L
686404,"Antunez, Wuilfredo",L
686438,"Cespedes, Rubel",L
686445,"Siani, Sammy",L
686452,"Millas, Drew",S
686469,"Pasquantino, Vinnie",L
686475,"Tolbert, Tyler",R
686482,"Driscoll, Logan",L
686490,"Eden, Cam",R
686523,"Wilson, Peyton",S
686527,"Canzone, Dominic",L
686531,"Lipcius, Andre",R
686541,"Compton, Drew",L
686546,"Dyer, Matthew",R
686551,"Cairo, Christian",R
686554,"Dunn, Oliver",L
686555,"Collins, Isaac",S
686577,"Cavaco, Keoni",R
686611,"Crews, Dylan",R
686638,"Fitz-Gerald, Hunter",L
686639,"Dunn, Jack",R
686668,"Doyle, Brenton",R
686673,"Bartlett, Will",R
686676,"Lee, Korey",R
686677,"Stephens, Landon",R
686681,"Massey, Michael",L
686744,"Snider, Jake",L
686758,"Shockley, Dylan",R
686759,"Hopkins, TJ",R
686765,"Sogard, Nick",S
686766,"Simoneit, William",S
686770,"Shrum, Dillan",R
686780,"Pagés, Pedro",R
686781,"Lewis, Brandon",R
686793,"Arruda, J.T.",L
686797,"Lee, Brooks",S
686798,"Valdes, Yordys",S
686810,"Milone, Brennan",R
686823,"Brennan, Will",L
686863,"Mateo, Daniel",R
686894,"Wiemer, Joey",R
686912,"Romero Jr., Maxwell",L
686948,"Baldwin, Drake",L
686952,"Dernedde, Kyle",R
686958,"Torres, Jose",R
686960,"Baez, Nate",R
686976,"Ardoin, Silas",R
686977,"Beesley, Bradlee",R
686981,"Dixon, Brenden",R
686982,"McKenzie, Jared",L
686984,"Lee Sang, Marcus",L
686989,"Free, James",S
687005,"Strahm, Kellen",R
687012,"Aguilar, Tayler",L
687020,"Auer, Mason",R
687036,"Zubia, Zach",R
687066,"Yang, Eric",R
687069,"Rivera, Josh",R
687071,"Sasaki, Shane",R
687073,"Contreras, Yan",R
687093,"Grissom, Vaughn",R
687136,"Henson, Spencer",R
687144,"Joyce, Corey",R
687152,"Miller, Darrien",L
687192,"Hunter, Cade",L
687201,"Kilpatrick Jr., Kevin",R
687206,"Gonzalez, Tres",L
687208,"Hickey, Nathan",L
687210,"Martorella, Nathan",L
687221,"Rushing, Dalton",L
687231,"Hernaiz, Darell",R
687248,"Ogans, Keshawn",R
687260,"Kalmer, Brian",R
687263,"Neto, Zach",R
687272,"Flint, Tucker",L
687282,"Rincones Jr., Gabriel",L
687285,"Schreffler Jr., Troy",R
687310,"Simpson, Will",R
687331,"McAfee, Quincy",R
687363,"Scott II, Victor",L
687394,"Brannigan, Jack",R
687401,"Ortiz, Joey",R
687426,"Santiago, Glenn",R
687431,"Head, Hudson",L
687462,"Horwitz, Spencer",L
687470,"Redmond, Chandler",L
687478,"Devanney, Cam",R
687493,"Brown, Luke",L
687515,"Thomas, Colby",R
687521,"Brown Jr., Eric",R
687526,"Smith, Marcus",L
687529,"McCray, Grant",L
687551,"Gilbert, Drew",L
687554,"Gladney, DJ",R
687567,"Ortega, Jorel",R
687573,"Ready, Nic",R
687588,"Pries, Micah",S
687597,"Beck, Jordan",R
687605,"Pinckney, Andrew",R
687608,"Spence, Liam",R
687625,"Murphy, Kai",S
687627,"Huff, Kody",R
687628,"Boyd, Justin",R
687637,"Beavers, Dylan",L
687659,"Polcovich, Kaden",L
687714,"Cluff, Jackson",L
687724,"Holton, Jake",R
687730,"Cali, Caleb",R
687731,"Werner, Trevor",R
687749,"Bowen, Jase",R
687751,"Lawson, Cortland",R
687783,"Wood, Matthew",L
687799,"Marlowe, Cade",L
687823,"Shackelford, Aaron",L
687833,"Fontana, Shayne",L
687859,"Johnston, Troy",L
687862,"Milligan, Cody",L
687867,"Dungan, Clay",L
687918,"Wimmer, Braylen",R
687942,"Montgomery, Torin",R
687952,"Encarnacion-Strand, Christian",R
687957,"Harris, Dustin",L
687981,"Rhodes, John",R
687982,"Jones, Carson",L
688005,"Urbaez, Francisco",R
688032,"Scheffler, Matt",R
688311,"Osborn, Drake",R
688363,"Pauley, Graham",L
688392,"Doston, Terence",L
688394,"Sprinkle, Jordan",R
688449,"Bowens, TT",R
688457,"Cross, Gavin",L
688460,"Kasevich, Josh",R
688500,"Paolini, Stephen",L
688507,"Nigro, Frank",R
688551,"Kopack, Addison",R
688556,"Parker, Brandon",R
688617,"Snyder, Michael",R
688682,"Bowman, Cooper",R
688714,"Cermak, Ryan",R
688760,"Crim, Blaine",R
688808,"Martin, David",L
688869,"Dirden, Justin",L
688875,"Willhoite, Trace",R
688907,"Cavenaugh, Pres",L
688963,"Sullivan, William",L
689041,"Thomas, Rhylan",L
689047,"Wetzel, Jacob",L
689070,"Packard, Spencer",L
689141,"Hall, Anthony",L
689172,"Wisely, Brett",L
689200,"Melton, Jacob",L
689216,"Battles, Jalen",R
689288,"Koperniak, Matt",L
689302,"Simas, Karson",R
689355,"Roberts, Brett",R
689414,"Hicks, Liam",L
689456,"Murr, Austin",L
689531,"Squires, Brett",L
689577,"Antonini, Aaron",L
689651,"Sikes, Phillip",R
689688,"Workinger, Ethan",R
689731,"Roberts, Cole",R
689750,"Buchberger, Jacob",R
689763,"Castillo, Kyler",R
689858,"Lane, Carmine",R
689931,"Graham, Peyton",R
689959,"Trenkle, Caeden",L
689984,"Arnold, Zach",R
690022,"Ritter, Ryan",R
690107,"Glenn, Jackson",R
690180,"Windham, Bryce",L
690291,"Jung, Jace",L
690443,"Antico, Mike",L
690448,"Jarvis, Mike",R
690469,"Hayes, Kyle",R
690474,"Sacco Jr., Tommy",S
690804,"Nicholson, Ryan",L
690841,"O'Neill, Matt",R
690904,"Masterman, Cameron",R
690914,"Moore, Brody",R
690924,"Fulford, Braxton",R
690944,"Washington Jr., Curtis",R
690956,"Blakely, Werner",L
690957,"Bohrofen, Jace",L
690958,"Bowser, Drew",R
690961,"Bradfield Jr., Enrique",L
690969,"Clark, Kellum",L
690970,"Collins, Corey",L
690971,"Davis, Chase",L
690976,"Freeland, Alex",S
690983,"Haas, Hunter",R
690984,"Halpin, Petey",L
690985,"Halter, Colby",L
690987,"Hassell III, Robert",L
690988,"Hendrick, Austin",L
690992,"Howard, Ed",R
690993,"Keith, Colt",L
691001,"Moore, Robert",S
691002,"Morales, Yohandy",S
691003,"Morgan, Tre'",L
691006,"Parada, Kevin",R
691011,"Romo, Drew",S
691016,"Soderstrom, Tyler",L
691019,"Teel, Kyle",L
691021,"Vukovich, A.J.",R
691023,"Walker, Jordan",R
691024,"Wallace, Cayden",R
691026,"Winn, Masyn",R
691116,"Ordonez, Jesus",R
691176,"Domínguez, Jasson",S
691181,"Rodriguez, Emmanuel",L
691182,"Amador, Adael",S
691183,"Made, Kevin",R
691185,"Acosta, Maximo",R
691186,"Vera, Arol",S
691191,"Salas, Jose",S
691252,"Diaz, Jhon",L
691262,"Preciado, Reginald",R
691267,"Ramírez, Alex",R
691268,"Cappe, Yiddi",R
691269,"Placencia, Adrian",L
691277,"De Los Santos, Deyvison",R
691283,"Chen, Sheng-Ping",L
691284,"Corniel, Juan",L
691285,"Franco, Junior",L
691292,"Ortiz, Angel",L
691369,"Castro, Allan",S
691370,"Chacon, Juan",R
691373,"Garcia, Jhostynxon",R
691392,"Ascanio, Johnny",S
691398,"Confidan, Yerlin",L
691405,"Benjamin, Juan",L
691406,"Caminero, Junior",R
691408,"Collado, Maick",L
691410,"Devers, Jose",R
691411,"Durango, Luis",L
691416,"Gonzalez, Esteban",L
691437,"Pinto, Adrian",R
691442,"Veras, Wilfred",R
691449,"Campos, Roberto",R
691458,"Jordan, Blaze",R
691503,"Sanchez, Yolbert",R
691558,"Fernandez, Yeiner",R
691586,"Hidalgo, Renny",R
691588,"Lewis, Ian",L
691594,"Sanoja, Javier",R
691601,"Escanio, Brenny",S
691605,"Briceno, Miguel",R
691616,"Perez, Hedbert",L
691620,"Quero, Jeferson",R
691621,"Vargas, Jheremy",R
691645,"De Los Santos, Jefrey",L
691708,"Tilien, Junior",R
691710,"Perozo, Vincent",L
691718,"Crow-Armstrong, Pete",L
691720,"Karros, Kyle",R
691723,"Mayo, Coby",R
691726,"Sim, Kevin",R
691728,"Veen, Zac",L
691740,"Susac, Daniel",R
691770,"Bishop, Braylon",L
691775,"Clifford, Ryan",L
691777,"Muncy, Max",R
691781,"House, Brady",S
691783,"Lawlar, Jordan",R
691785,"Mayer, Marcelo",L
691788,"Mack, Joe",L
691789,"Pacheco, Izaac",L
691794,"Schrier, Cody",R
